0.36666700	0.00101100	58.24561400	65.42606500	0.00113700	16.12782000	12.74436100	8.06015000	35.78947400	22.89473700
0.17719300	0.00089500	56.14035100	66.02756900	0.00152600	20.33834600	19.09774400	4.31578900	24.96240600	27.63157900
0.71578900	0.00155400	42.40601500	69.38596500	0.00072600	15.37594000	19.21052600	2.48872200	13.34586500	11.22807000
0.76842100	0.00085600	65.16290700	74.29824600	0.00073700	20.93985000	16.54135300	6.45864700	5.00000000	12.19298200
0.32456100	0.00081400	55.43859600	71.39097700	0.00030900	11.05263200	10.90225600	10.00000000	42.78195500	24.91228100
0.55964900	0.00132600	48.02005000	66.67919800	0.00050900	11.31578900	16.24060200	9.18797000	33.75939800	38.68421100
0.28947400	0.00158900	76.69172900	59.36090200	0.00060000	10.18797000	21.76691700	5.03759400	44.02255600	7.98245600
0.12631600	0.00051900	76.29072700	59.01002500	0.00151900	14.77443600	19.36090200	2.37594000	8.04511300	38.33333300
0.27193000	0.00074700	48.52130300	71.64160400	0.00083900	22.63157900	15.15037600	7.78947400	18.08270700	14.03508800
0.52631600	0.00093700	49.42355900	70.98997500	0.00089800	24.66165400	20.11278200	8.93985000	23.15789500	32.45614000
0.16842100	0.00128100	56.04010000	57.55639100	0.00111200	18.23308300	16.12782000	1.60902300	45.37594000	9.91228100
0.67543900	0.00090900	58.44611500	60.01253100	0.00027400	23.79699200	22.51879700	7.18045100	18.19548900	7.10526300
0.70877200	0.00020700	70.57644100	73.09523800	0.00150900	14.58646600	19.96240600	4.47368400	19.54887200	22.10526300
0.12456100	0.00101800	66.06516300	67.18045100	0.00054000	13.00751900	20.03759400	4.76691700	36.46616500	18.50877200
0.29473700	0.00140400	45.71428600	63.72180500	0.00071900	15.86466200	18.30827100	3.77443600	48.64661700	11.66666700
0.41578900	0.00023200	49.62406000	74.24812000	0.00153300	12.21804500	18.79699200	3.97744400	43.68421100	24.56140400
0.31228100	0.00047400	63.05764400	62.21804500	0.00084200	20.26315800	15.45112800	5.84962400	19.43609000	27.80701800
0.61578900	0.00021800	52.83208000	56.85463700	0.00063500	21.76691700	11.99248100	6.09774400	12.33082700	11.14035100
0.44035100	0.00080400	58.14536300	62.71929800	0.00136500	13.04511300	10.82706800	8.98496200	26.09022600	6.40350900
0.77193000	0.00094000	65.96491200	57.20551400	0.00031600	18.04511300	10.78947400	6.21052600	42.44360900	34.47368400
0.77543900	0.00066700	42.70676700	71.59147900	0.00036100	19.43609000	22.63157900	8.15037600	33.87218000	15.96491200
0.72631600	0.00027400	54.93734300	73.14536300	0.00087700	10.60150400	16.99248100	6.59398500	17.29323300	31.75438600
0.76140400	0.00121400	68.57142900	64.72431100	0.00038900	13.83458600	10.97744400	3.68421100	47.96992500	24.82456100
0.68245600	0.00155800	49.12280700	67.68170400	0.00156800	19.24812000	17.70676700	5.51127800	7.93233100	36.31578900
0.71754400	0.00022800	47.11779400	55.50125300	0.00094400	12.85714300	20.63909800	1.00000000	43.23308300	25.61403500
0.80000000	0.00083900	75.28822100	58.80952400	0.00052600	24.47368400	11.31578900	3.57142900	10.86466200	10.87719300
0.26491200	0.00123900	64.76190500	68.03258100	0.00031200	17.36842100	22.14285700	7.22556400	15.93985000	17.01754400
0.73157900	0.00069100	64.96240600	62.36842100	0.00079600	15.15037600	19.32330800	4.65413500	47.29323300	31.31578900
0.66666700	0.00104200	55.03759400	72.89473700	0.00123200	22.10526300	10.63909800	1.94736800	37.81954900	14.47368400
0.21929800	0.00084900	52.63157900	66.57894700	0.00102100	10.30075200	11.84210500	4.40601500	45.26315800	32.98245600
0.46140400	0.00131200	64.06015000	65.77694200	0.00082800	12.89473700	11.12782000	9.57142900	17.18045100	22.80701800
0.39298200	0.00036800	77.49373400	70.38847100	0.00055800	22.21804500	22.70676700	4.06766900	10.63909800	20.52631600
0.63684200	0.00071200	53.43358400	65.37594000	0.00059300	10.15037600	22.33082700	8.37594000	38.49624100	22.54386000
0.70526300	0.00153300	41.40350900	63.02005000	0.00046700	21.87969900	16.05263200	4.00000000	36.80451100	21.92982500
0.15964900	0.00051600	78.19548900	68.13283200	0.00093000	23.23308300	17.36842100	5.08270700	20.00000000	36.49122800
0.61754400	0.00040700	70.77694200	65.92731800	0.00128100	24.24812000	11.46616500	1.49624100	31.95488700	37.45614000
0.61052600	0.00139300	78.89724300	65.67669200	0.00101100	22.48120300	15.30075200	2.57894700	42.21804500	7.36842100
0.10000000	0.00080000	62.55639100	64.12280700	0.00123500	14.43609000	15.93985000	6.63909800	27.78195500	35.52631600
0.37017500	0.00156800	43.70927300	56.45363400	0.00103900	20.15037600	11.50375900	4.04511300	5.22556400	7.54386000
0.78245600	0.00142800	55.63909800	66.87969900	0.00033300	15.26315800	16.57894700	3.45864700	30.93985000	10.70175400
0.45438600	0.00057200	47.01754400	69.53634100	0.00125600	22.40601500	15.48872200	3.05263200	48.53383500	32.54386000
