0.10000000	0.00020000	40.00000000	55.00000000	0.00020000	10.00000000	10.00000000	1.00000000	5.00000000	5.00000000
0.24500000	0.00049500	49.95000000	59.95000000	0.00049500	13.75000000	13.75000000	2.95000000	16.25000000	13.75000000
0.17250000	0.00064300	44.97500000	62.42500000	0.00034800	15.62500000	11.87500000	3.92500000	21.87500000	9.37500000
0.31750000	0.00034800	54.92500000	57.47500000	0.00064300	11.87500000	15.62500000	1.97500000	10.62500000	18.12500000
0.13625000	0.00056900	57.41250000	63.66250000	0.00056900	10.93750000	12.81250000	2.46250000	24.68750000	15.93750000
0.28125000	0.00027400	47.46250000	58.71250000	0.00027400	14.68750000	16.56250000	4.41250000	13.43750000	7.18750000
0.20875000	0.00042100	52.43750000	56.23750000	0.00071600	16.56250000	10.93750000	3.43750000	7.81250000	20.31250000
0.35375000	0.00071600	42.48750000	61.18750000	0.00042100	12.81250000	14.68750000	1.48750000	19.06250000	11.56250000
0.11812500	0.00075300	53.68125000	58.09375000	0.00031100	10.46875000	13.28125000	3.19375000	23.28125000	17.03125000
0.26312500	0.00045800	43.73125000	63.04375000	0.00060600	14.21875000	17.03125000	1.24375000	12.03125000	8.28125000
0.19062500	0.00031100	58.65625000	60.56875000	0.00045800	16.09375000	11.40625000	2.21875000	6.40625000	21.40625000
0.33562500	0.00060600	48.70625000	55.61875000	0.00075300	12.34375000	15.15625000	4.16875000	17.65625000	12.65625000
0.15437500	0.00038400	46.21875000	61.80625000	0.00053200	11.40625000	10.46875000	4.65625000	9.21875000	6.09375000
0.29937500	0.00067900	56.16875000	56.85625000	0.00023700	15.15625000	14.21875000	2.70625000	20.46875000	14.84375000
0.22687500	0.00053200	41.24375000	59.33125000	0.00067900	17.03125000	12.34375000	1.73125000	26.09375000	10.46875000
0.37187500	0.00023700	51.19375000	64.28125000	0.00038400	13.28125000	16.09375000	3.68125000	14.84375000	19.21875000
0.10906300	0.00051300	48.08437500	57.16562500	0.00047700	12.10937500	17.26562500	2.09687500	7.10937500	19.76562500
0.25406300	0.00021800	58.03437500	62.11562500	0.00077200	15.85937500	13.51562500	4.04687500	18.35937500	11.01562500
0.18156300	0.00036600	43.10937500	64.59062500	0.00032900	13.98437500	15.39062500	3.07187500	23.98437500	15.39062500
0.32656300	0.00066100	53.05937500	59.64062500	0.00062400	10.23437500	11.64062500	1.12187500	12.73437500	6.64062500
0.14531300	0.00029200	50.57187500	63.35312500	0.00069800	13.04687500	14.45312500	1.60937500	26.79687500	13.20312500
